2021-02-24 13:59:41,113 - /python/flask_test/utils/logger.py[line:70] - INFO: 


		新启动运行T2021-02-24 13:59:41.113139



2021-02-24 14:00:02,135 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send1', 'id': '0', 'new_time': 1614146402.1352565, 'stop_time': '1', 'info': 'start'}
2021-02-24 14:00:20,532 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2018', 'new_time': 1614146420.5327547, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,550 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2018', 'new_time': 1614146420.5504737, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,564 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2019', 'new_time': 1614146420.564783, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,789 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send1', 'id': '16', 'new_time': 1614146420.7895923, 'stop_time': '1', 'info': 'stop'}
2021-02-24 14:00:20,795 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2019', 'new_time': 1614146420.7953408, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,804 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send1', 'id': '17', 'new_time': 1614146420.8046854, 'stop_time': '1', 'info': 'start'}
2021-02-24 14:00:20,823 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2020', 'new_time': 1614146420.8238633, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,842 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2020', 'new_time': 1614146420.8429167, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,858 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2021', 'new_time': 1614146420.8580396, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,876 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2021', 'new_time': 1614146420.87659, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,891 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2022', 'new_time': 1614146420.8918371, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,906 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2022', 'new_time': 1614146420.9061363, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,919 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2023', 'new_time': 1614146420.9199321, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,933 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2023', 'new_time': 1614146420.9331763, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,948 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2024', 'new_time': 1614146420.948101, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:20,972 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1036', 'new_time': 1614146420.9724147, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:20,985 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1037', 'new_time': 1614146420.9859087, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,008 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1037', 'new_time': 1614146421.0085824, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,024 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1038', 'new_time': 1614146421.0245984, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,190 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2024', 'new_time': 1614146421.1899686, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,206 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2025', 'new_time': 1614146421.206627, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,249 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1038', 'new_time': 1614146421.2494576, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,254 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2025', 'new_time': 1614146421.2546299, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,269 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1039', 'new_time': 1614146421.2699292, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,274 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2026', 'new_time': 1614146421.2741225, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,284 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1039', 'new_time': 1614146421.2845895, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,287 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2026', 'new_time': 1614146421.2873745, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,301 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1040', 'new_time': 1614146421.301699, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,305 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2027', 'new_time': 1614146421.3058174, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,323 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1040', 'new_time': 1614146421.323405, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,326 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2027', 'new_time': 1614146421.326595, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,342 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1041', 'new_time': 1614146421.3421698, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,346 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2028', 'new_time': 1614146421.3463092, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,356 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1041', 'new_time': 1614146421.3563368, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,370 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2028', 'new_time': 1614146421.3702574, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,371 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1042', 'new_time': 1614146421.3719661, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,386 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2029', 'new_time': 1614146421.386838, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,401 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1042', 'new_time': 1614146421.4017847, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,416 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1043', 'new_time': 1614146421.416539, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,450 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1043', 'new_time': 1614146421.450608, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,469 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1044', 'new_time': 1614146421.4699368, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,504 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1044', 'new_time': 1614146421.5048594, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,519 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1045', 'new_time': 1614146421.519722, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,540 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1045', 'new_time': 1614146421.5406826, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,557 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1046', 'new_time': 1614146421.5572014, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,578 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1046', 'new_time': 1614146421.578316, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,593 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1047', 'new_time': 1614146421.5930474, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,830 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send1', 'id': '17', 'new_time': 1614146421.8306885, 'stop_time': '1', 'info': 'stop'}
2021-02-24 14:00:21,834 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1047', 'new_time': 1614146421.8345287, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,845 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send1', 'id': '18', 'new_time': 1614146421.8451977, 'stop_time': '1', 'info': 'start'}
2021-02-24 14:00:21,848 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1048', 'new_time': 1614146421.8486485, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,888 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1048', 'new_time': 1614146421.8886623, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,905 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1049', 'new_time': 1614146421.9057431, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,937 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1049', 'new_time': 1614146421.937032, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,952 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1050', 'new_time': 1614146421.9520018, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:21,980 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1050', 'new_time': 1614146421.9803028, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:21,995 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1051', 'new_time': 1614146421.9953494, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,051 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1051', 'new_time': 1614146422.0512903, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,057 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2029', 'new_time': 1614146422.0574105, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,075 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2030', 'new_time': 1614146422.0751636, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,079 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1052', 'new_time': 1614146422.0795267, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,094 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2030', 'new_time': 1614146422.0944505, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,109 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2031', 'new_time': 1614146422.109639, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,123 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2031', 'new_time': 1614146422.1236749, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,138 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2032', 'new_time': 1614146422.1385217, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,161 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2032', 'new_time': 1614146422.161342, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,175 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2033', 'new_time': 1614146422.1758537, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,337 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1052', 'new_time': 1614146422.337312, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,353 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1053', 'new_time': 1614146422.3539133, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,424 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2033', 'new_time': 1614146422.4246597, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,440 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2034', 'new_time': 1614146422.4401948, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,477 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2034', 'new_time': 1614146422.4772174, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,499 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2035', 'new_time': 1614146422.4995651, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,610 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1053', 'new_time': 1614146422.61025, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,626 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1054', 'new_time': 1614146422.6262317, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,648 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1054', 'new_time': 1614146422.6488435, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,721 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2035', 'new_time': 1614146422.7217073, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,736 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2036', 'new_time': 1614146422.7362018, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,749 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2036', 'new_time': 1614146422.7495394, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:22,765 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2037', 'new_time': 1614146422.7658396, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:22,880 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send1', 'id': '18', 'new_time': 1614146422.8805168, 'stop_time': '1', 'info': 'stop'}
2021-02-24 14:00:22,894 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send1', 'id': '19', 'new_time': 1614146422.894582, 'stop_time': '1', 'info': 'start'}
2021-02-24 14:00:22,999 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2037', 'new_time': 1614146422.9996846, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,021 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2038', 'new_time': 1614146423.0214243, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,062 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2038', 'new_time': 1614146423.0627794, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,078 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2039', 'new_time': 1614146423.0784085, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,089 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1055', 'new_time': 1614146423.0899575, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,095 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2039', 'new_time': 1614146423.0958283, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,112 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1055', 'new_time': 1614146423.1120794, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,112 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2040', 'new_time': 1614146423.1129153, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,131 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1056', 'new_time': 1614146423.1315148, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,143 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2040', 'new_time': 1614146423.143165, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,157 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2041', 'new_time': 1614146423.157002, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,181 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2041', 'new_time': 1614146423.1810665, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,197 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2042', 'new_time': 1614146423.1973948, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,233 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2042', 'new_time': 1614146423.2337122, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,249 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2043', 'new_time': 1614146423.2499418, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,268 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2043', 'new_time': 1614146423.2689102, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,285 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2044', 'new_time': 1614146423.2852898, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,308 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2044', 'new_time': 1614146423.3083346, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,324 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2045', 'new_time': 1614146423.324695, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,347 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2045', 'new_time': 1614146423.3475375, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,361 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2046', 'new_time': 1614146423.3614118, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,368 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1056', 'new_time': 1614146423.3686929, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,383 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2046', 'new_time': 1614146423.3831644, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,391 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1057', 'new_time': 1614146423.3914244, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,398 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2047', 'new_time': 1614146423.3981466, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,411 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1057', 'new_time': 1614146423.411126, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,424 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1058', 'new_time': 1614146423.4249218, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,439 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1058', 'new_time': 1614146423.4391017, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,454 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1059', 'new_time': 1614146423.4545987, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,483 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1059', 'new_time': 1614146423.4830248, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,499 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1060', 'new_time': 1614146423.4996486, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,514 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1060', 'new_time': 1614146423.5144603, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,529 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1061', 'new_time': 1614146423.5293322, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,569 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1061', 'new_time': 1614146423.569939, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,587 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1062', 'new_time': 1614146423.587222, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,611 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1062', 'new_time': 1614146423.6113625, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,632 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1063', 'new_time': 1614146423.63223, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,637 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2047', 'new_time': 1614146423.6378415, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,660 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2048', 'new_time': 1614146423.6608303, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,673 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1063', 'new_time': 1614146423.6738052, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,689 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1064', 'new_time': 1614146423.6894083, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,710 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1064', 'new_time': 1614146423.7107139, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,725 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1065', 'new_time': 1614146423.7256095, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,777 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1065', 'new_time': 1614146423.7779748, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,794 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1066', 'new_time': 1614146423.7943692, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,815 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1066', 'new_time': 1614146423.8152277, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,829 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1067', 'new_time': 1614146423.829387, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,907 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2048', 'new_time': 1614146423.9077606, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,924 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2049', 'new_time': 1614146423.9243155, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,949 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2049', 'new_time': 1614146423.9497464, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:23,965 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2050', 'new_time': 1614146423.965479, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:23,987 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2050', 'new_time': 1614146423.9876306, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:24,005 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2051', 'new_time': 1614146424.0051467, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:24,036 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2051', 'new_time': 1614146424.036492, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:24,060 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1067', 'new_time': 1614146424.0604887, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:24,061 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2052', 'new_time': 1614146424.061628, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:24,080 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send2', 'id': '1068', 'new_time': 1614146424.0809698, 'stop_time': '0', 'info': 'start'}
2021-02-24 14:00:24,100 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send3', 'id': '2052', 'new_time': 1614146424.1005147, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:24,112 - /python/flask_test/controller/send_request_test.py[line:33] - INFO: {'name': 'send2', 'id': '1068', 'new_time': 1614146424.11227, 'stop_time': '0', 'info': 'stop'}
2021-02-24 14:00:24,127 - /python/flask_test/controller/send_request_test.py[line:29] - INFO: {'name': 'send3', 'id': '2053', 'new_time': 1614146424.1276958, 'stop_time': '0', 'info': 'start'}
